date,year,month,mn_nsys,mn_nsys_lwr,mn_nsys_upr,daosys_nsys,daosys_nsys_lwr,daosys_nsys_upr,tot_nsys,tot_nsys_lwr,tot_nsys_upr,price,price_lwr,price_upr,mn_reward,mn_reward_lwr,mn_reward_upr,daosys_reward,daosys_reward_lwr,daosys_reward_upr,tot_reward,tot_reward_lwr,tot_reward_upr,tot_nodes,investment_nodes
2024-09-06,2024,9,6415.906464543868,6219.603885952854,6612.209043134882,762.0748801990412,736.0603443463333,788.0894160517491,7177.98134474291,6955.664230299188,7400.298459186632,0.7461806907112671,0.3278065776337082,1.7457298055566428,4787.425517252228,2103.17634056011,11200.439144817776,568.6455604806267,241.28542241206029,1375.791183045268,5356.071077732855,2344.46176297217,12576.230327863044,3098.563474641202,400
2024-09-07,2024,9,6415.457284538682,6219.16844916443,6611.746119912934,763.4268098175526,737.3709100089036,789.4827096257359,7178.8840943562345,6956.539359173334,7401.22882953867,0.7470953854774904,0.3270549821216471,1.6583014993635068,4792.9585330068,2098.207267496989,10638.762434053027,570.3526467644953,241.1608297899846,1309.2003610939219,5363.311179771295,2339.368097286974,11947.962795146948,3098.780421414577,400
2024-09-08,2024,9,6415.00816742361,6218.73307334192,6611.2832615053,764.7786447932012,738.6813839250244,790.875905661378,7179.786812216811,6957.414457266945,7402.159167166678,0.7503078198601001,0.31941625168070886,1.630689838711576,4813.230792484344,2049.0578633395826,10460.888633869448,573.8193976503487,235.94683883964993,1289.6733030438243,5387.050190134693,2285.0047021792325,11750.561936913273,3098.9973681879533,400
2024-09-09,2024,9,6414.559113185453,6218.297758472528,6610.8204678983775,766.1303851399571,739.9917661072686,792.2690041726455,7180.68949832541,6958.289524579796,7403.089472071023,0.7447049632305658,0.34151253537912946,1.6441450333031287,4776.954008525063,2190.652346083264,10546.465506773184,570.541100295471,252.71646420297307,1302.6051482504708,5347.4951088205335,2443.368810286237,11849.070655023654,3099.2143149613285,400
2024-09-10,2024,9,6414.110121811,6217.862504543446,6610.357739078552,767.4820308708586,741.3020565682091,793.6620051730424,7181.592152681858,6959.1645611116555,7404.019744251595,0.7512954210675691,0.30099038946717477,1.6518085847235349,4818.891564739752,1930.5855036492405,10594.882162569527,576.6057355449148,223.12479471928287,1310.977713513726,5395.497300284666,2153.7102983685236,11905.859876083254,3099.4312617347036,400
2024-09-11,2024,9,6413.661193287051,6217.427311541882,6609.89507503222,768.8335819984786,742.6122553208843,795.0549086765386,7182.49477528553,6960.039566862766,7404.949983708759,0.7499083439019603,0.3124919961812179,1.595857853606776,4809.658043806163,2004.2177891202828,10235.291585680146,576.5547182126911,232.0603860538594,1268.7946200600722,5386.212762018854,2236.2781751741422,11504.08620574022,3099.6482085080793,400
2024-09-12,2024,9,6413.212327600415,6216.992179455044,6609.432475745786,770.1850385372527,743.9223623783328,796.4477146961726,7183.397366137668,6960.9145418333765,7405.880190441959,0.7706529999550896,0.3731222799783211,1.7260056614508976,4942.361319614223,2392.9124056593423,11069.240785525006,593.5454104692601,277.5740079774623,1374.6732646152232,5535.906730083483,2670.4864136368046,12443.914050140229,3099.865155281455,400
2024-09-13,2024,9,6412.763524737897,6216.557108270143,6608.96994120565,771.536400499288,745.2323777531274,797.8404232459143,7184.299925237185,6961.78948602327,7406.810364451564,0.7987001423268068,0.35693023507319765,1.6457586765865952,5121.875139916313,2288.909192353525,10553.861211735431,616.2262328890935,265.9959677755818,1313.052799088485,5738.101372805407,2554.905160129107,11866.914010823917,3100.08210205483,400
2024-09-14,2024,9,6412.3147846863085,6216.122097974393,6608.507471398223,772.8876678985544,746.5423014583066,799.2330343392678,7185.202452584863,6962.6643994327,7407.740505737491,0.7774127184382005,0.3591391834111028,1.6408245458649735,4985.015068244447,2302.9134955471823,10521.483494526168,600.8527029483762,268.11259252758157,1311.4011806100139,5585.867771192823,2571.0260880747637,11832.884675136182,3100.2990488282053,400
2024-09-15,2024,9,6411.866107432463,6215.687148555012,6608.045066309913,774.2388407480903,747.8521335064434,800.6255479902029,7186.104948180553,6963.539282061455,7408.670614300116,0.7748528507673229,0.3871928516297592,1.6127768895402324,4968.252732082422,2482.6287224049793,10340.909476893365,599.9211729284451,289.56300016975916,1291.2303809740836,5568.173905010867,2772.1917225747384,11632.139857867449,3100.5159956015814,400
2024-09-16,2024,9,6411.417492963184,6215.252259999226,6607.582725927141,775.5899190609343,749.1618739101104,802.0179642117582,7187.007412024118,6964.414133909337,7409.600690138899,0.8065963231186379,0.39333101724651703,1.6032260477136597,5171.42577580262,2521.809364499323,10278.951527485586,625.5879769624316,294.6686019473707,1285.8160909585724,5797.013752765051,2816.4779664466932,11564.767618444159,3100.7329423749566,400
2024-09-17,2024,9,6410.96894126529,6214.817432294258,6607.120450236322,776.9409028505906,750.4715226832777,803.4102830183692,7187.90984411588,6965.2889549775355,7410.530733254691,0.7847280782626196,0.36111821675409317,1.6252363460092536,5030.867337080452,2315.117671735598,10419.339736480813,609.6873416175686,271.00893799611424,1305.7315927190348,5640.55467869802,2586.126609731712,11725.071329199847,3100.9498891483317,400
2024-09-18,2024,9,6410.520452325609,6214.382665427336,6606.658239223881,778.2917921300977,751.7810798375867,804.8025044226088,7188.812244455707,6966.163745264923,7411.460743646489,0.7889657704582538,0.37824511068530475,1.6046585505977224,5057.681207707467,2424.74801804031,10286.696457605867,614.0455834192577,284.35751775428594,1291.4332202642004,5671.726791126725,2709.105535794596,11578.129677870067,3101.166835921707,400
2024-09-19,2024,9,6410.072026130967,6213.947959385694,6606.196092876241,779.6425869124942,753.090545386076,806.194628439378,7189.714613043461,6967.03850477177,7412.390721315619,0.7790783951303797,0.34678003439917865,1.6072524637795393,4993.948626788255,2222.8849977229097,10302.6040570033,607.4026953870836,261.15676523467965,1295.7583028450206,5601.351322175338,2484.0417629575895,11598.362359848321,3101.383782695083,400
2024-09-20,2024,9,6409.623662668206,6213.513314156571,6605.73401117984,780.9932872117497,754.3999193422496,807.5866550812498,7190.616949879955,6967.913233498821,7413.32066626109,0.7772033242123995,0.35571854471610675,1.600976236941443,4981.580817576185,2280.022001462256,10261.655171669374,606.9905790085411,268.35404144237333,1292.9270440561063,5588.571396584726,2548.3760429046292,11554.58221572548,3101.600729468458,400
2024-09-21,2024,9,6409.175361924154,6213.078729727202,6605.271994121106,782.3438930399716,755.7092017177492,808.9785843626596,7191.519254964125,6968.787931444951,7414.250578483766,0.7576600001563865,0.3027466330291045,1.571378844389825,4855.975805717762,1940.3562613156296,10071.242573712114,592.7506741230129,228.78841636916093,1271.2118330319124,5448.726479840775,2169.1446776847906,11342.454406744026,3101.8176762418343,400
2024-09-22,2024,9,6408.727123885659,6212.644206084836,6604.810041686483,783.6944044115953,757.0183925265446,810.3704162961803,7192.421528297255,6969.66259861138,7415.180457982663,0.7529808772230264,0.3104012197197967,1.5782282571002613,4825.648971626427,1989.276716105453,10114.434238961234,590.1069001086203,234.97943239055925,1278.9494897167338,5415.755871735048,2224.2561484960124,11393.383728677967,3102.0346230152095,400
2024-09-23,2024,9,6408.278948539562,6212.209743216716,6604.348153862408,785.0448213387281,758.327491780743,811.7621508967131,7193.3237698782905,6970.537234997459,7416.110304759121,0.7614423659607885,0.3536723697449856,1.598257738280991,4879.535084312679,2266.431201716892,10242.081418566528,597.7663861454256,268.1994810608665,1297.4051393142934,5477.301470458105,2534.6306827777585,11539.48655788082,3102.2515697885847,400
2024-09-24,2024,9,6407.830835872712,6211.775341110094,6603.886330635329,786.3951438353397,759.6364994938485,813.1537881768309,7194.225979708051,6971.411840603942,7417.04011881216,0.754579720524576,0.30771152928791035,1.5762037775708,4835.219201301591,1971.763425924621,10100.047169537225,593.3978278571544,233.74890896216706,1281.6960726703269,5428.617029158746,2205.5123348867883,11381.743242207553,3102.4685165619608,400
2024-09-25,2024,9,6407.38278587196,6211.340999752224,6603.424571991696,787.745371914003,760.9454156775028,814.5453281505033,7195.128157785963,6972.286415429727,7417.9699001422,0.763471907431911,0.2627986740601117,1.5082734505291677,4891.856757176057,1683.8517003227357,9664.085343308292,601.421461665844,199.97544627216826,1228.5570927019728,5493.2782188419005,1883.827146594904,10892.642436010265,3102.685463335336,400
2024-09-26,2024,9,6406.934798524165,6210.906719130366,6602.962877917964,789.095505588688,762.2542403456755,815.9367708317004,7196.030304112853,6973.160959476041,7418.899648749664,0.7173827656181047,0.32778331201704775,1.5191967060820697,4596.22460490014,2100.0863081375273,9733.3942420005,566.0835161360295,249.85421949954426,1239.56845461876,5162.308121036169,2349.9405276370717,10972.96269661926,3102.902410108711,400
2024-09-27,2024,9,6406.486873816182,6210.472499231778,6602.5012484005865,790.4455448719673,763.562973510474,817.3281162334606,7196.9324186881495,6974.035472742252,7419.829364634047,0.743390508051798,0.34943704858860514,1.5484234079819643,4762.521531953386,2238.6638650079663,9919.954238346174,587.609715189652,266.8171918750393,1265.5699871776942,5350.131247143038,2505.4810568830057,11185.524225523868,3103.1193568820863,400
2024-09-28,2024,9,6406.039011734875,6210.038340043726,6602.039683426025,791.7954897773452,764.8716151849367,818.7193643692881,7197.83450151222,6974.9099552286625,7420.759047795313,0.7009810119186474,0.330517748611315,1.537700080468352,4490.511708836245,2117.3095916748644,9850.56670382812,555.0336036567445,252.80364422762537,1258.9448324716523,5045.545312492989,2370.1132359024896,11109.511536299773,3103.3363036554624,400
2024-09-29,2024,9,6405.591212267113,6209.604241553479,6601.578182980747,793.1453403178602,766.1801653816365,820.1105152536184,7198.736552584974,6975.784406935116,7421.688698234366,0.7441560311999578,0.35189741681040976,1.5276522426111938,4766.759334010021,2254.1110007402585,9785.515780670412,590.2238886156787,269.6168210091704,1252.8436678162118,5356.983222625699,2523.727821749429,11038.359448486624,3103.5532504288376,400
2024-09-30,2024,9,6405.143475399766,6209.170203748311,6601.116747051222,794.4950965065509,767.4886241140775,821.5015688994899,7199.638571906317,6976.6588278623885,7422.618315950712,0.7917703022615631,0.3460381519253488,1.5213260515466296,5071.402385545952,2216.424011044041,9744.311633019583,629.0576227063216,265.5803451121641,1249.7717381532225,5700.460008252274,2482.004356156205,10994.083371172805,3103.770197202213,400
