,year,month,mn_nsys,mn_nsys_lwr,mn_nsys_upr,daosys_nsys,daosys_nsys_lwr,daosys_nsys_upr,tot_nsys,tot_nsys_lwr,tot_nsys_upr,mn_reward,mn_reward_lwr,mn_reward_upr,daosys_reward,daosys_reward_lwr,daosys_reward_upr,tot_reward,tot_reward_lwr,tot_reward_upr,price,price_lwr,price_upr,total_nodes,investment_nodes
23,2024,12,197496.57185628783,191453.92043477413,203539.2232778015,27842.349013353232,26906.842636533547,28777.855390166864,225338.92086964106,218360.76307130768,232317.07866796837,203645.2797044699,61610.60455940298,415884.85238970903,28724.399515953744,8400.366784708127,60625.349655795624,232369.67922042363,70010.97134411111,476510.20204550464,1.0261252522519384,0.30599879121800694,2.082226352880628,3123.729300352755,400
24,2025,1,189336.8407052831,183306.85017170644,195366.8312388598,29104.988224827684,28130.050503907725,30079.92594574485,218441.8289301108,211436.90067561416,225446.75718460465,210060.55287804667,65053.71714655643,453256.8796552248,32296.383032207872,9668.22667734764,72017.259597317,242356.93591025454,74721.94382390408,525274.1392525418,1.109460521041393,0.3397896017191055,2.416184696987942,3130.118382828663,400
25,2025,2,170682.0493841655,165246.17574116949,176117.92302716154,27350.441027514637,26436.027537421323,28264.854517606087,198032.49041168013,191682.2032785908,204382.77754476762,212059.45020699353,60821.266556346905,407901.07279568067,33984.36316052654,9421.696178354225,67548.97375155981,246043.81336752005,70242.96273470113,475450.04654724046,1.2492330646806233,0.34837037973933904,2.385864804277613,3135.88916700045,400
26,2025,3,188603.43027038212,182596.79735681857,194610.06318394566,31454.384504526854,30404.623324668035,32504.14568438381,220057.81477490897,213001.4206814866,227114.20886832947,250896.3374529967,67792.31656420688,478803.06546598254,41851.219147101445,10940.273196485183,82532.0034902195,292747.55660009815,78732.58976069206,561335.068956202,1.3305002544753206,0.3443547348767259,2.544274000819801,3142.278249476357,400
27,2025,4,182154.69059718557,176353.4368324344,187955.94436193677,31611.623061702587,30558.402654774487,32664.843468631618,213766.31365888816,206911.8394872089,220620.78783056838,275284.3174481847,81122.80971263282,473362.20771461044,47797.14127643224,13619.998677708825,84911.23845795849,323081.4587246169,94742.80839034164,558273.446172569,1.514308813817069,0.4324411184897943,2.579672811182985,3148.461232517557,400
28,2025,5,187851.1086492054,181868.43563819965,193833.78166021113,33873.87242333405,32747.055509406142,35000.68933726009,221724.98107253943,214615.4911476058,228834.47099747122,308772.96346861223,71092.51654486751,528430.6675642995,55700.79139006765,12390.192403564834,98491.37749324582,364473.7548586799,83482.70894843234,626922.0450575454,1.6217610714182484,0.3798706261248265,2.810303180158127,3154.8503149934645,400
29,2025,6,181429.53871587187,175651.3795531191,187207.6978786246,33948.39317910001,32820.75143064093,35076.03492756467,215377.93189497187,208472.13098376003,222283.73280618928,322846.03575116023,71669.99597640178,531209.8533148264,60431.10328881447,12975.536192059868,102701.78799302784,383277.13903997466,84645.53216846165,633911.6413078542,1.777813646037238,0.39811650866712356,2.9316306318359997,3161.0332980346657,400
30,2025,7,257130.26837693155,251171.36488019413,263089.17187366897,36519.90925989952,35316.34335908387,37723.47516071424,293650.17763683107,286487.708239278,300812.6470343832,473340.6738979496,126747.1943941828,807075.6559351293,67172.16549860705,17390.02533301771,118439.7583432708,540512.8393965566,144137.2197272005,925515.4142784,1.828261170816391,0.4925756381944746,3.157979776212046,3167.4223805105726,400
31,2025,8,256612.143907348,250665.24776288786,262559.0400518082,38197.89845673274,36955.44574669283,39440.35116676986,294810.0423640808,287620.6935095807,301999.39121857804,472599.64974824985,137114.43686829315,881867.6619925046,70388.86296560067,19775.39123832503,135620.33763156176,542988.5127138506,156889.8281066182,1017487.9996240664,1.8805426405422399,0.5216315849466835,3.3882323695449896,3173.81146298648,400
32,2025,9,247842.97219106447,242099.2985156411,253586.64586648787,38560.195871568285,37320.87059007678,39799.52115305979,286403.1680626328,279420.16910571785,293386.16701954766,523194.5085700082,131328.72525863288,907756.9168789763,81422.9973100454,19751.86634819695,145774.0766552103,604617.5058800536,151080.59160682984,1053530.9935341866,2.1179315793403526,0.5245194502925421,3.666504306522792,3179.99444602768,400
33,2025,10,255598.6814866099,249675.27197715722,261522.0909960626,41489.89853630401,40171.15488273185,42808.64218987152,297088.5800229139,289846.42685988906,304330.7331859341,551415.0544070984,116112.28546080767,986045.1424478979,89522.03743542043,18254.169677788086,165199.2610047345,640937.0918425189,134366.45513859577,1151244.4034526325,2.1400075447044027,0.4626321163406543,3.8139129319887832,3186.383528503587,400
34,2025,11,246866.07180820213,241145.03745542307,252587.1061609812,41739.71151738055,40426.70207953639,43052.72095523495,288605.7833255827,281571.73953495943,295639.8271162162,592222.3832922967,133583.98213250324,1066033.1227655364,100152.71966032773,21882.983657480454,186006.77211076964,692375.1029526243,155466.9657899837,1252039.8948763062,2.4025794767343105,0.5362642263590349,4.295517774254119,3192.5665115447887,400
35,2025,12,254593.1927019914,248693.0850413347,260493.3003626481,44768.92321984749,43374.18932297919,46163.657116713934,299362.1159218389,292067.2743643139,306656.957479362,687293.2576686286,153283.80673835138,1198334.43752563,120901.95245006165,26119.52876092102,217319.94126488638,808195.2101186903,179403.3354992724,1415654.3787905164,2.71607845765888,0.5938326758750783,4.774428060136803,3198.9555940206956,400
