,year,month,nsys,nsys_lwr,nsys_upr,reward,reward_lwr,reward_upr,price,price_lwr,price_upr,m_nodes
32,2024,8,792356363.757036,768605163.1318198,800739265.2671977,94880.26284532755,24292.75463912511,196988.18078599405,1.7394267065486773,0.44314980455114655,3.6235038100981813,200
33,2024,9,794302258.1117418,769775397.6333513,802927814.3997188,104845.69103325617,37754.37055888544,200370.54128079014,2.00911534085417,0.7522200051023289,3.793336598325718,200
34,2024,10,796248152.4664475,770939769.7477047,805116274.6318607,121979.61248112953,37961.76496433448,226135.10102643902,2.271332717044423,0.7024950160296163,4.219455056094451,200
35,2024,11,798194046.8211532,772098207.7236731,807304644.8795172,124882.35979247342,28754.49852335487,230136.0265321964,2.3978918931622104,0.5602915224223903,4.440267691808769,200
36,2024,12,800139941.175859,773250647.3854268,809492924.1735626,131736.47409600933,27218.771051785076,248152.61590616603,2.413399510058622,0.48253141475041184,4.623847258943136,200
37,2025,1,802069885.5768378,774383608.0324771,811663114.6143498,142012.40180346498,40398.18401893595,258184.26063427603,2.7773210258918675,0.8251948347447376,5.0229045041229226,200
38,2025,2,803857875.3896456,775423227.3208227,813673527.7203801,130055.04472716698,37171.36792416524,253483.2722966402,2.8296461246045395,0.7734089644341466,5.5486425778959365,200
39,2025,3,805645865.2024533,776457053.4353988,815683852.9950489,161641.14762274185,53010.897204607376,288725.78463896783,3.148199453294037,1.0659379967939142,5.640036823232793,200
40,2025,4,807494464.839424,777519769.2480934,817762231.5723305,160686.20167695102,51716.69256262608,313215.01048889436,3.2747487490632423,1.0943977014760309,6.3838468192082525,200
41,2025,5,809343064.4763948,778576169.1656932,819840514.40158,178618.27951825585,46683.11597096698,342215.90009315044,3.503150881628808,0.9005593114230663,6.771085626544332,200
42,2025,6,811191664.1133655,779626188.5273676,821918700.50686,196339.60661577075,48395.61451599295,360187.8779520074,3.922186452927402,1.015083282225541,7.430557799938937,200
43,2025,7,813040263.7503362,780669770.4200776,823996789.0297596,224894.34433256666,56129.624907943115,395300.94980342314,4.484408523981423,1.1491984281866603,7.846769465306302,200
44,2025,8,814919168.2993884,781723799.6264226,826108843.6176314,240867.65509483006,49141.67338161325,416361.5901312249,4.875841406073427,1.0029242945131351,8.260248167510822,200
45,2025,9,816767767.9363592,782754215.7084761,828186732.5799615,257602.26208195637,60345.42812970135,429342.4851327896,5.281876735452009,1.2757555123625068,8.794237354254548,200
46,2025,10,818616367.5733299,783778017.3735154,830264521.2910523,273119.99227160204,44344.049837957515,472039.314135433,5.47350417843636,0.9191646392232594,9.495686107239504,200
47,2025,11,820464967.2103007,784795143.9520118,832342208.8358296,282827.58812364674,64351.247656674386,467322.6870896565,5.824506947980716,1.3648506819561081,9.604682958754639,200
48,2025,12,822313566.8472714,785805542.6888225,834419794.4192299,342057.13880078634,48964.91456938634,537108.6193957169,6.891017089277804,0.9830941776055132,10.818439816120895,200
49,2026,1,824147014.0282013,786795004.6292721,836480158.781033,337646.45054078667,39105.347563410825,524690.0587890188,7.115291937268263,0.8026996046947599,11.033503314226959,200
50,2026,2,825845604.3503687,787699020.4447949,838388783.6599281,316768.24472936307,61978.85230452296,500426.4338413936,7.508922607866769,1.5205895357100874,11.80944799984492,200
51,2026,3,827544194.672536,788596589.1066777,840297310.8440388,373773.42811143986,93576.1405952846,594126.2523266975,7.917445861522919,2.017172500385672,12.513856021379045,200
52,2026,4,829300364.3276582,789517749.6867986,842270430.3104637,390031.4109203812,120902.9992198861,617722.7485302445,8.472688765761454,2.6544433219334764,13.63995944227798,200
53,2026,5,831056533.9827802,790431913.589765,844243443.7641006,452715.1940386851,85406.50918432862,667344.2826924596,9.639045615460006,1.7617362416706586,14.242002538436203,200
54,2026,6,832812703.6379024,791339024.6180437,846216350.3580427,449090.9662240307,70845.72485800888,711878.1058841948,9.765504344786773,1.574479007139061,15.697928557483223,200
55,2026,7,834568873.2930245,792239034.7453767,848189149.3692348,515529.21001592267,85673.69928431787,753329.5730795948,11.056152460222842,1.904834903211007,16.043131569078046,200
56,2026,8,836353832.614624,793146466.9361074,850194178.2654994,557884.6224702244,82802.83605685369,809563.8514863696,11.92405323697123,1.7320085070033573,17.47481767440298,200
57,2026,9,838110002.2697462,794031997.7755282,852166757.9211988,588389.4080695774,77501.78189768606,818972.4967347493,13.0840716478379,1.7501400723932992,18.07416104568133,200
58,2026,10,839866171.9248683,794910274.8284018,854139227.69189,637569.28885067,72004.06053287294,930716.2893055886,13.752790806283954,1.523800505888231,19.97791975769901,200
59,2026,11,841622341.5799904,795781244.5612217,856111586.7712591,626440.1325950105,86153.87303635025,960559.1479502713,13.961392083581938,2.017027704201127,21.27579744756349,200
60,2026,12,843378511.2351125,796644861.8055307,858083834.4797454,675279.4531789122,102578.52372772493,1045060.4023233106,14.621065000053342,2.1851035655954467,22.555877625500262,200
